"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"196","A. Doughty","Luton Town","Luton Town","English Championship","2022/23","LWB","RWB",NA,23,1200000,"30/06/2024",27,2291,2,1.49,5,4.49,19.13,53.39,"England","England","left",183,68,"no",8.76,7.07,56.11,2.87,49.32,0.47,0.69,0.04,4.32,6.31,1.45,10,0.39,0,0,5.81,0.08,2,0.08,0.06,0,0,26,1.02,38.46,7.692,0.2,5.74,37.67,4.28,36.7,1.45,40.54,0.86,4.83,65.85,6.76,56.98,1.69,2.16,0.9,20.94,1.34,0.2,32.8,70.3,10.37,65.53,5.26,92.54,11.63,69.59,22.31,82.92,5.19,50.76,23.89,37.89,0.18,1.77,0.08,0.04,0.16,50,0.71,4.28,59.63,5.03,49.22,0.55,14.29,0.63,2.04,8.33,79.72,0,NA,0,NA,0,0,0,0,NA,NA,0.39,NA,NA,1.14,0.08,50,2.51,0,0,"WB",3.180555,1.33333333333333,0.08,23.0584,3.966977,6.640676,0.392292,2.162258,2.475766,64.551132033104
"197","T. Hume","Sunderland","Sunderland","English Championship","2022/23","RB","RCB",NA,21,350000,"30/06/2026",27,2290,1,1.84,2,1.39,20.87,49.72,"Northern Ireland","Northern Ireland","right",180,71,"no",11.48,7.39,61.17,7.03,44.69,1.26,1.87,0.39,5.7,8.46,0.83,5,0.2,0,0,1.22,0.04,1,0.04,0.07,1,0.04,15,0.59,60,6.667,0.08,1.06,25.93,0.16,25,0.86,22.73,0.31,1.02,53.85,2.75,48.57,0.94,0.94,0.43,32.07,1.06,0.83,44.17,83.72,17.41,77.88,5.11,93.08,13.6,86.71,39.62,88.69,3.5,44.94,15.98,33.59,0.05,0.28,0,0,0.16,25,0.12,4.01,74.51,1.34,32.35,0.24,33.33,0.28,0.28,6.88,63.43,0,NA,0,NA,0,0,0,0,NA,NA,0.47,NA,NA,0.04,0,0,0,0,0,"FB",0.54927,0.571428571428571,0.04,36.979124,4.520463,4.363984,0.354,0.274858,0.43349,12.359663659896
"198","Vitinho","Burnley","Burnley","English Championship","2022/23","LB","RB","RAMF",23,2000000,"30/06/2026",34,2279,3,2.95,1,1.48,18.17,47.83,"Brazil","Brazil","right",175,72,"no",7.15,6.04,54.25,2.41,45.9,0.39,0.73,0.2,3.48,6.41,0.87,1,0.04,0,0,3.36,0.12,3,0.12,0.12,3,0.12,25,0.99,32,12,0.04,2.76,31.43,0.59,33.33,2.13,31.48,0.39,3.67,58.06,7.19,47.8,1.66,2.25,1.22,25.27,1.74,0.99,33.8,78.74,8.89,64.89,9,95.61,10.39,79.47,29.07,85.05,2.05,51.92,16.18,21.42,0.06,0.55,0,0.04,0.08,50,0.47,2.76,67.14,2.76,40,0.36,33.33,0.59,0.79,4.3,60.55,0,NA,0,NA,0,0,0,0,NA,NA,0.39,NA,NA,0,0,0,0,0,0,"FB",2.130802,1,0.04,26.61412,3.2767,2.60365,0.3168,0.867468,1.104,32.991929577896
"199","R. Brady","Preston North End","Preston North End","English Championship","2022/23","LWB","LB",NA,31,1000000,"30/06/2023",34,2269,0,1.39,5,6.38,21.82,42.91,"Republic of Ireland","Republic of Ireland","left",176,71,"no",8.21,8.21,48.31,4.36,46.36,0.4,0.53,0.08,3.85,5.11,2.22,7,0.28,1,0.04,3.49,0,0,0,0.06,0,0,30,1.19,26.67,0,0.2,4.48,35.4,3.41,38.37,1.07,25.93,0.59,2.74,53.62,5.67,39.16,1.35,1.63,0.63,28.88,1.27,0.59,41.85,70.62,17.41,59.68,6.78,94.15,11.11,72.14,30.66,81.37,6.94,44.57,21.64,37.88,0.25,1.63,0.08,0,0.56,21.43,0.56,8.09,57.35,4.8,48.76,1.31,24.24,1.11,1.75,10.91,69.82,0,NA,0,NA,0,0,0,0,NA,NA,0.4,NA,NA,1.9,0.16,25,2.42,0,0,"WB",1.469188,0,0.120008,29.55447,3.966251,7.617362,0.317373,1.58592,2.34048,62.916399016496
"200","C. Christie","Hull City","Hull City","English Championship","2022/23","RB",NA,NA,30,1200000,"30/06/2024",28,2259,3,1.47,1,1.56,22.03,46.47,"England","England, Republic of Ireland","right",188,78,"no",8.92,6.33,57.86,4.58,53.04,0.12,0.16,0.4,5.14,7,1.24,3,0.12,0,0,3.59,0.12,3,0.12,0.06,0,0,26,1.04,34.62,11.538,0.04,3.03,31.58,0,0,2.99,32,0.4,3.94,54.55,7.93,37.19,1.79,2.59,0.64,33.9,2.55,0.36,46.77,77.85,15.86,62.31,10.88,97.8,12.07,79.54,39,86.31,5.14,40.31,18.65,34.81,0.06,0.52,0.04,0,0.44,27.27,0.32,6.25,53.5,3.71,39.78,1.16,20.69,0.76,0.92,7.77,68.21,0,NA,0,NA,0,0,0,0,NA,NA,1.16,NA,NA,0.04,0,0,0,0,0,"FB",2.14927,2,0.119988,36.410445,3.662538,5.299917,0.360048,0.956874,1.475838,36.388715894208
"201","M. Ekpiteta","Blackpool","Blackpool","English Championship","2022/23","RCB",NA,NA,27,1800000,"30/06/2024",25,2254,1,1.71,0,0.68,16.05,64.93,"England","England, Nigeria","right",193,84,"no",9.62,5.75,67.36,4.95,68.55,0.48,0.63,0.8,5.27,6.91,0.88,4,0.16,2,0.08,0.52,0.04,1,0.04,0.07,0,0,6,0.24,66.67,16.667,0,0,0,0,0,0,0,0,0.52,61.54,1.88,48.94,0.56,0.56,0.08,14.73,0.04,0.68,27.99,79.17,14.41,68.42,1.52,94.74,10.62,91.73,22.36,86.25,5.63,51.06,23.69,41.78,0.03,0.2,0,0.04,0.04,100,0.12,4.67,54.7,0.56,35.71,0.28,42.86,0.32,0,6.87,66.28,0,NA,0,NA,0,0,0,0,NA,NA,1.32,NA,NA,0,0,0,0,0,0,"CB",0.320008,0.571428571428571,0.04,22.159683,3.8732,4.553436,0.160008,0,0.199976,8.466946987008
"202","T. Naylor","Wigan Athletic","Wigan Athletic","English Championship","2022/23","LDMF","LCMF","DMF",31,700000,"30/06/2024",36,2253,2,3.13,1,0.56,15.62,57.8,"England","England","right",181,72,"no",9.27,6.63,64.46,3.32,54.22,0.36,0.47,0.28,4.63,6.05,1.08,4,0.16,0,0,0.96,0.08,2,0.08,0.12,2,0.08,26,1.04,30.77,7.692,0.04,0.48,33.33,0.12,66.67,0.32,25,0,0.52,84.62,2.72,54.41,1.24,0.44,0.12,18.81,0.12,1.16,32.2,82.38,9.71,60.08,4.31,96.3,13.34,92.51,28.36,87.61,3.4,45.88,19,32.78,0.02,0.32,0.04,0,0.2,20,0.12,4.83,57.85,0.88,31.82,0.52,23.08,0.16,0.16,4.23,66.04,0,NA,0,NA,0,0,0,0,NA,NA,0.44,NA,NA,0,0,0,0,0,0,"CDM2",0.440024,0.666666666666667,0.04,26.52636,4.273698,2.793492,0.320008,0.159984,0.280016,10.745824615776
"203","S. McLoughlin","Hull City","Hull City","English Championship","2022/23","LCB","RCB",NA,26,1000000,"30/06/2026",26,2250,0,0.34,1,0.81,13.64,66.28,"Republic of Ireland","Republic of Ireland","left",191,84,"no",9.8,4.52,76.11,5.44,60.29,0.2,0.25,0.56,6.16,7.75,0.28,0,0,0,0,0.28,0,0,0,0.01,0,0,7,0.28,14.29,0,0.04,0.12,66.67,0.08,50,0.04,100,0,0.28,57.14,1.48,59.46,0.36,0.4,0.16,36.96,0.08,1,52.8,86.59,19.24,71.73,4.72,96.61,23.32,96.74,45,93.51,7.68,46.35,21.16,41.61,0.03,0.16,0,0,0.08,0,0.04,6.44,55.9,1,28,0.84,23.81,0.28,0.08,7.72,56.48,0,NA,0,NA,0,0,0,0,NA,NA,4.04,NA,NA,0,0,0,0,0,0,"CB",0.159992,0,0,45.71952,3.440172,4.360256,0.040012,0.080004,0.28,9.538066864888
"204","R. Sawyers","Cardiff City","Cardiff City","English Championship","2022/23","RCMF","DMF","LCMF",31,1200000,"30/06/2024",37,2249,3,0.71,0,1.41,15.05,46.54,"England","England, St. Kitts and Nevis","right",175,67,"no",7.68,5,64,1.88,38.3,0.12,0.15,0.24,4.36,5.61,0.76,2,0.08,0,0,0.88,0.12,3,0.12,0.03,0,0,15,0.6,26.67,20,0,0.68,35.29,0.04,100,0.64,31.25,0.12,0.8,50,5.12,34.38,0.56,0.4,0.08,24.41,0.28,0.76,39.62,83.33,12.89,69.57,6.72,95.83,13.45,88.39,34.38,86.96,4.56,63.16,18.28,28.67,0.06,0.96,0.04,0,0.28,28.57,0.2,7.04,70.45,2.28,54.39,0.68,23.53,1.08,0.24,6.84,79.53,0,NA,0,NA,0,0,0,0,NA,NA,1.28,NA,NA,0,0,0,0.04,0,0,"CM2",0.4,4,0.079996,33.015346,3.2,5.439852,0.16002,0.239972,1.240092,24.212446307712
"205","S. Szmodics","Blackburn Rovers","Blackburn Rovers","English Championship","2022/23","AMF","CF",NA,27,1500000,"30/06/2025",33,2237,5,3.7,1,1.34,13.4,44.44,"England","England, Republic of Ireland","right",167,64,"no",6.12,4.35,64.81,0.72,16.67,1.01,1.43,0.04,2.29,3.27,0.68,7,0.28,0,0,2.53,0.2,5,0.2,0.15,0,0,41,1.65,31.71,12.195,0.04,1.81,28.89,1.09,25.93,0.72,33.33,0.28,2.25,53.57,5.59,42.45,2.78,0.97,0.24,19.43,0.8,0.68,26.63,79.61,6.88,64.33,5.27,96.18,9.86,82.45,22.13,86.36,2.74,58.82,19.31,31.8,0.05,0.6,0.08,0,0.56,50,0.24,3.3,67.07,2.01,46,0.64,31.25,0.6,0.44,3.82,76.84,0,NA,0,NA,0,0,0,0,NA,NA,0.28,NA,NA,0.08,0,0,0.24,0,0,"CAM",1.205325,1.33333333333333,0.28,21.200143,2.819235,2.935288,0.523215,0.522909,0.9246,25.354866159098
"206","M. Loum","Reading","Reading","English Championship","2022/23","DMF","LCMF","RCMF",26,3200000,"30/06/2025",29,2222,1,1.65,0,0.17,20.33,55.78,"Senegal","Senegal","right",190,80,"no",10.81,7.66,60.85,4.46,59.09,0.61,0.71,0.28,5.55,6.46,1.74,11,0.45,1,0.04,1.58,0.04,1,0.04,0.07,1,0.04,23,0.93,21.74,4.348,0,0.2,20,0.04,0,0.12,33.33,0,2.11,59.62,5.31,50.38,0.49,0.65,0.08,17.98,0.12,1.09,29.77,82.86,9.36,65.8,4.78,96.61,10.73,90.19,27.42,85.82,2.15,50.94,18.07,24.45,0.01,0.16,0,0,0.28,28.57,0.04,3.93,62.89,0.77,31.58,0.61,33.33,0.36,0.04,3.97,66.33,0,NA,0,NA,0,0,0,0,NA,NA,0.2,NA,NA,0.04,0,0,0,0,0,"CDM",1.257982,0.571428571428571,0.079996,24.667422,4.66111,2.633301,0.202182,0.04,0.243166,7.64020562182
"207","T. Deeney","Birmingham City","Birmingham City","English Championship","2022/23","CF",NA,NA,34,600000,"30/06/2023",32,2219,7,7.71,0,2.07,31.31,36.66,"England","England, Jamaica","right",183,90,"no",3.85,3.73,56.52,14.28,40.34,0.41,0.54,0.24,1.34,1.79,0.93,5,0.2,0,0,1.22,0.28,4,0.16,0.31,0,0,29,1.18,37.93,24.138,0,0.45,54.55,0,0,0.45,54.55,0.08,0.57,35.71,5.52,23.53,1.95,0.32,0,9.29,1.5,0.85,16.18,61.4,6.33,42.31,2.64,92.31,3.81,74.47,14.16,63.32,1.58,46.15,16.34,21.08,0.08,0.61,0.04,0.04,0.93,34.78,0.16,3.89,42.71,1.58,53.85,1.01,20,0.77,0.24,3,71.62,0,NA,0,NA,0,0,0,0,NA,NA,0.08,NA,NA,0,0,0,0,4,75,"CF",0.203547,0.903225806451613,0.323454,9.93452,2.108196,2.1486,0.447574,0.245475,0.85083,24.306135563698
"208","D. Kasumu","Huddersfield Town","Huddersfield Town","English Championship","2022/23","RCMF","LCMF",NA,23,400000,"30/06/2025",31,2219,0,0.98,0,0.52,20,45.44,"England","England, Nigeria","right",180,70,"no",7.79,6.73,58.43,2.88,39.44,0.77,0.91,0.2,3.08,3.65,1.62,9,0.37,1,0.04,1.58,0,0,0,0.04,0,0,13,0.53,0,0,0,0.93,34.78,0.16,50,0.77,31.58,0.08,2.47,49.18,5.92,41.1,0.49,1.34,1.01,10.87,0.32,1.38,21.54,71.94,8.36,55.34,3.77,89.25,5.19,82.03,18.09,78.7,2.56,38.1,19.55,24.67,0.02,0.24,0,0.04,0.12,33.33,0.08,4.02,58.59,1.46,27.78,0.49,8.33,0.32,0.28,3.97,61.22,0,NA,0,NA,0,0,0,0,NA,NA,0.24,NA,NA,0,0,0,0,0,0,"CM2",1.214746,0,0.039996,15.495876,3.932339,2.430434,0,0.323454,0.405588,11.142662322884
"209","M. Lowe","Sheffield United","Sheffield United","English Championship","2022/23","LWB","LB",NA,25,3000000,"30/06/2024",25,2193,1,0.66,4,1.83,17.4,52.83,"England","England","left",175,74,"no",10.3,8.62,60.95,2.75,55.22,0.53,0.78,0.08,4.51,6.57,1.19,5,0.21,0,0,1.23,0.04,1,0.04,0.03,0,0,8,0.33,50,12.5,0.16,1.93,36.17,1.89,34.78,0,0,0.25,1.11,33.33,2.3,30.36,1.07,0.7,0.53,19.04,1.76,0.12,29.67,75.1,10.14,59.11,5.83,93.66,8.74,79.81,24.17,82.85,3.69,43.33,18.79,31.32,0.07,0.62,0.04,0,0.08,0,0.37,3.69,70,2.38,50,0.29,0,0.7,0.62,6.73,67.68,0,NA,0,NA,0,0,0,0,NA,NA,0.33,NA,NA,0,0,0,0.04,0,0,"WB",0.369963,1.33333333333333,0,22.28217,5.25389,4.554864,0.165,0.698081,1.19,29.354877692482
"210","M. Núñez","Norwich City","Norwich City","English Championship","2022/23","RCMF","RDMF","LCMF",23,6000000,"30/06/2026",36,2174,3,3.56,1,2.02,20.08,44.12,"Chile","Chile","right",173,73,"no",8.57,7.91,57.59,2.48,33.33,0.46,0.73,0.25,3.56,5.71,1.45,3,0.12,0,0,2.24,0.12,3,0.12,0.15,0,0,60,2.48,23.33,5,0.04,1.08,26.92,0.5,8.33,0.58,42.86,0.17,2.28,49.09,6.95,33.93,1.41,0.7,0.5,30.51,0.7,0.87,41.56,79.58,12.17,62.59,6.21,92.67,16.1,85.86,34.2,85.23,6.29,57.89,19.72,36.9,0.08,0.95,0,0.04,0.66,37.5,0.21,7.33,64.41,2.86,47.83,1.41,23.53,1.16,0.29,7,73.37,0,NA,0,NA,0,0,0,0,NA,NA,0.25,NA,NA,1.28,0.54,30.77,1.82,0,0,"CM2",1.119252,0.8,0.2475,33.073448,4.555369,5.1359,0.578584,0.290736,1.367938,31.751657348996
"211","D. Thompson","Blackpool","Blackpool","English Championship","2022/23","LB",NA,NA,22,1800000,"30/06/2025",28,2164,0,0.11,0,0.96,15.43,52.02,"England","England, Jamaica","left",183,75,"no",10.11,5.49,59.85,3.41,60.98,0.46,0.57,0.79,6.36,7.97,0.79,8,0.33,1,0.04,1.91,0,0,0,0,0,0,3,0.12,0,0,0,2.37,49.12,2.29,49.09,0.08,50,0.04,1.41,47.06,3.41,43.9,0.42,1.58,0.91,20.55,1.16,0.71,34.23,70.84,16.59,60.65,5.03,89.26,8.23,80.81,25.66,78.61,6.45,47.1,21.01,33.26,0.04,0.54,0.08,0,0.17,50,0.17,6.28,55.63,2.25,57.41,0.33,37.5,0.33,0.96,9.69,63.09,0,NA,0,NA,0,0,0,0,NA,NA,0.79,NA,NA,0.17,0,0,0.04,0,0,"FB",0.663546,NA,0.085,24.248532,3.285765,6.113421,0,1.164144,1.291725,25.745583014018
"212","O. Ntcham","Swansea City","Swansea City","English Championship","2022/23","AMF","LCMF","LWF",27,2800000,"30/06/2024",40,2151,7,3.85,3,3.23,16.36,40.15,"France","France, Cameroon","right",180,80,"no",5.06,3.85,58.7,1.76,35.71,0.46,0.83,0.04,2.34,4.24,0.79,3,0.13,0,0,3.26,0.29,7,0.29,0.16,0,0,55,2.3,30.91,12.727,0.13,1.67,37.5,1.3,29.03,0.38,66.67,0.13,3.18,53.95,8.87,36.79,1.38,3.81,0.92,42.76,0.88,0.42,53.05,87.46,13.1,81.79,14.35,98.54,15.48,84.59,48.62,90.62,2.85,61.76,16.95,33.54,0.14,1,0,0.08,0.59,35.71,0.59,6.44,79.22,2.76,62.12,0.75,44.44,1.13,0.54,6.03,83.33,0,NA,0,NA,0,0,0,0,NA,NA,0.59,NA,NA,0.04,0.04,0,0.04,0,0,"CAM",1.71561,1.8125,0.210689,46.39753,2.25995,5.024799,0.71093,0.62625,1.714512,47.206300314324
"213","D. Sterling","Stoke City","Stoke City","English Championship","2022/23","RB","LB","RWB",23,800000,"30/06/2023",25,2146,0,0.26,0,0.12,18.16,51.73,"England","England, Jamaica","right",186,78,"yes",8.97,6.92,66.67,3.52,45.24,0.08,0.13,0.13,4.28,6.74,0.59,2,0.08,0,0,1.89,0,0,0,0.01,0,0,5,0.21,0,0,0,2.35,21.43,0.38,0,1.97,25.53,0.38,2.31,54.55,5.16,41.46,0.75,1.93,0.67,22.77,1.93,0.63,34.39,77.93,13.38,68.97,6.54,98.08,9.23,81.36,27.3,87.25,4.95,51.69,22.75,32.78,0.01,0.25,0,0.04,0.25,50,0.13,6.08,67.59,1.89,33.33,0.38,33.33,0.25,0.42,6.79,77.16,0,NA,0,NA,0,0,0,0,NA,NA,0.71,NA,NA,0,0,0,0,0,0,"FB",1.260105,0,0.125,26.800127,4.613564,5.239164,0,0.503605,0.629937,15.134478329956
"214","T. Fornah","Reading","Reading","English Championship","2022/23","LCMF","LW",NA,23,700000,"30/06/2024",35,2145,2,1.11,1,0.72,17.37,44.44,"England","England, Ghana","right",185,72,"yes",6.42,5.58,63.16,1.8,46.51,0.34,0.4,0.17,2.56,3.06,0.71,3,0.13,0,0,2.06,0.08,2,0.08,0.05,1,0.04,22,0.92,27.27,9.091,0.04,1.22,31.03,1.13,33.33,0.08,0,0.29,2.77,50,7.17,32.75,0.46,1.59,0.63,15.65,1.01,0.29,26.39,82.99,6.71,68.75,6.5,98.06,9.1,82.95,23.03,88.71,2.18,50,18.38,28.78,0.03,0.29,0,0.04,0.13,33.33,0.17,3.78,66.67,1.59,36.84,0.42,30,0.34,0.38,3.15,64,0,NA,0,NA,0,0,0,0,NA,NA,0.42,NA,NA,0.42,0.04,0,0.55,0,0,"CM2",1.385,1.6,0.043329,21.901061,3.524328,2.016,0.250884,0.378566,0.585756,15.830015303508
"215","C. Nelson","Blackpool","Blackpool","English Championship","2022/23","RCB","LCB",NA,29,2000000,"30/06/2023",26,2144,1,1.9,0,0.16,16.04,58.38,"England","England","right",183,74,"no",9.07,4.03,70.83,7.85,54.55,0.25,0.32,0.63,5.96,7.53,0.67,3,0.13,0,0,0.17,0.04,1,0.04,0.08,0,0,9,0.38,22.22,11.111,0,0.04,0,0,0,0.04,0,0,0.13,66.67,0.63,46.67,0.63,0.55,0.08,16.67,0.38,0.25,32.57,78.48,16.08,66.32,1.22,86.21,12.22,93.47,27.08,85.89,5.46,42.31,19.28,30.79,0.01,0.17,0,0,0.04,0,0.04,4.62,58.18,0.29,14.29,0.29,28.57,0.13,0.04,6.59,57.96,0,NA,0,NA,0,0,0,0,NA,NA,0.92,NA,NA,0,0,0,0,0,0,"CB",0.086671,0.5,0,25.560936,2.854449,3.819564,0.084436,0,0.041441,3.535496207978
"216","N. Sarr","Reading","Reading","English Championship","2022/23","LCB","CB",NA,29,1200000,"30/06/2026",23,2143,1,1.46,1,0.2,14.91,55.21,"France","France, Senegal","left",198,94,"no",11.05,5.63,69.4,4.7,50,0.5,0.63,0.84,6.64,8.26,0.76,1,0.04,0,0,0.55,0.04,1,0.04,0.06,1,0.04,8,0.34,50,12.5,0.04,0.13,33.33,0.13,33.33,0,0,0,0.55,53.85,1.6,39.47,0.76,0.46,0.04,17.64,0.08,0.34,30.57,82.01,13.61,72.22,3.07,90.41,11.51,90.88,25.74,88.09,4.75,49.56,21.04,32.59,0.01,0.17,0,0,0.08,50,0.08,3.4,62.96,0.29,57.14,0.13,33.33,0.17,0.04,6.09,60,0,NA,0,NA,0,0,0,0,NA,NA,1.68,NA,NA,0.08,0,0,0,0,0,"CB",0.296175,0.666666666666667,0.04,25.070457,3.90722,3.654,0.17,0.043329,0.165706,5.516537056886
"217","Daniel Ayala","Blackburn Rovers","Blackburn Rovers","English Championship","2022/23","CB","RCB","LCB",32,1000000,"30/06/2023",24,2143,1,0.6,1,0,15.62,64.52,"Spain","Spain","right",190,81,"no",10,5.92,69.5,4.79,63.16,0.55,0.71,0.5,5.33,6.97,0.76,7,0.29,1,0.04,0.34,0.04,1,0.04,0.03,1,0.04,4,0.17,25,25,0.04,0.08,0,0,0,0.08,0,0.04,0.42,70,1.18,50,0.25,0.13,0.04,31.54,0.25,0.59,46.11,89.53,14.45,75.29,2.1,100,25.87,95.94,42.54,92.6,3.49,54.22,21.97,36.56,0,0,0,0.04,0,0,0,1.85,47.73,0.21,20,0.17,25,0.08,0,5.38,48.44,0,NA,0,NA,0,0,0,0,NA,NA,1.55,NA,NA,0,0,0,0,0,0,"CB",0.294,1.33333333333333,0,41.282283,4.1144,2.606072,0.0425,0,0.042,1.217374016
"218","J. Robinson","Sheffield United","Sheffield United","English Championship","2022/23","LCB",NA,NA,29,700000,"30/06/2023",25,2134,3,2.39,0,1.12,19.44,62.47,"England","England","left",168,64,"no",10.16,6.28,77.85,7.8,58.92,0.34,0.47,0.55,4.93,6.86,0.93,4,0.17,0,0,0.76,0.13,3,0.13,0.1,1,0.04,12,0.51,41.67,25,0,0.93,36.36,0.84,40,0.04,0,0.04,0.34,62.5,1.31,51.61,1.05,0.8,0.21,23.87,0.46,0.76,38.72,80.72,18.77,70.11,3.96,94.68,11.77,91.4,31.88,87.7,5.95,49.65,20.06,36.4,0.05,0.55,0.04,0,0.08,0,0.17,6.2,62.59,1.1,42.31,0.17,0,0.17,0.34,9.15,65.44,0,NA,0,NA,0,0,0,0,NA,NA,1.14,NA,NA,0,0,0,0,0,0,"CB",0.2125,1.3,0,31.254784,4.88898,5.98776,0.212517,0.338148,0.46541,13.861729144636
"219","M. Forss","Middlesbrough","Middlesbrough","English Championship","2022/23","CF","RAMF","RW",23,3500000,"30/06/2026",38,2120,10,7.41,4,1.03,18.47,32.18,"Finland","Finland","right",182,73,"no",4.5,4.63,46.79,2.5,13.56,0.64,1.05,0.04,1.7,2.79,1.53,5,0.21,0,0,3.14,0.42,8,0.34,0.31,0,0,42,1.78,47.62,23.81,0.17,1.78,38.1,0.13,33.33,1.66,38.46,0.08,3.27,45.45,7.68,33.7,3.57,1.23,0.55,13.54,1.36,0.81,16.81,79.55,2.29,62.96,6.33,95.3,3.52,71.08,14.77,85.63,0.34,37.5,15.74,7.46,0.04,0.38,0,0.04,0.25,50,0.42,0.85,50,1.19,57.14,0.13,0,0.68,0.59,1.7,70,0,NA,0,NA,0,0,0,0,NA,NA,0.08,NA,NA,0,0,0,0,2,100,"CF",1.486215,1.35483870967742,0.125,13.372355,2.166377,1.19,0.847636,0.67818,0.679966,25.675502818388
"220","Joe Williams","Bristol City","Bristol City","English Championship","2022/23","RCMF","LCMF",NA,26,1200000,"30/06/2024",32,2117,2,1.74,0,1.73,19.77,50.97,"England","England","right",185,80,"no",10.33,7.61,62.57,3.02,42.25,0.85,1.18,0.6,4.72,6.54,1.32,8,0.34,0,0,1.83,0.09,2,0.09,0.07,0,0,16,0.68,31.25,12.5,0,1.23,51.72,0.43,50,0.77,55.56,0.21,1.57,45.95,5.4,37.01,0.43,1.19,0.38,28.31,0.34,0.77,44.21,81.25,15.22,60.89,7.48,97.16,15.18,91.6,38.13,86.4,4.93,48.28,19.33,35,0.07,0.72,0.04,0,0.64,40,0.34,9.27,63.76,3.15,54.05,1.49,40,1.02,0.64,8.16,76.04,0,NA,0,NA,0,0,0,0,NA,NA,0.68,NA,NA,0.21,0,0,0.04,0,0,"CM2",0.721415,1.28571428571429,0.256,35.920625,4.761577,6.204864,0.2125,0.636156,1.702575,40.413027643982
"221","G. Diangana","West Bromwich Albion","West Bromwich Albion","English Championship","2022/23","LAMF","LW",NA,24,6000000,"30/06/2025",31,2110,4,5.6,2,4.07,27.3,41.72,"England","England, Congo DR","left",180,73,"no",7.12,6.01,55.32,3.2,25.33,0.3,0.45,0.09,3.5,5.3,0.98,3,0.13,0,0,4.69,0.17,4,0.17,0.24,0,0,42,1.79,26.19,9.524,0.09,2.13,30,1.66,28.21,0.47,36.36,0.3,6.4,52.67,14.29,42.09,3.58,2.43,0.94,24.82,1.15,2.39,34.81,80.27,9.81,71.74,7.85,92.93,8.23,78.76,31.73,84.54,1.02,45.83,15,19.4,0.17,1.54,0.09,0.04,0.9,23.81,0.73,3.5,73.17,3.2,58.67,0.85,25,1.71,0.6,4.95,89.66,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.13,0,0,0.94,0,0,"Winger",3.37088,0.708333333333333,0.21429,27.941987,3.324732,4.43817,0.468801,0.639,1.87744,54.8633253236
